BasinID HFR_mean HFR_median HFR_stddev HFR_stderr HFR_Nvalues HFR_range HFR_min HFR_max SA_binned_LH SA_Spline_LH LH_Density Area Basin_Slope_mean Basin_Slope_median Basin_Slope_stddev Basin_Slope_stderr Basin_Slope_Nvalues Basin_Slope_range Basin_Slope_min Basin_Slope_max Basin_elev_mean Basin_elev_median Basin_elev_stddev Basin_elev_stderr Basin_elev_Nvalues Basin_elev_Range Basin_elev_min Basin_elev_max Aspect_mean CHT_mean CHT_median CHT_stddev CHT_stderr CHT_Nvalues CHT_range CHT_min CHT_max EStar RStar HT_Slope_mean HT_Slope_median HT_Slope_stddev HT_Slope_stderr HT_Slope_Nvalues HT_Slope_range HT_Slope_min HT_Slope_max HT_relief_mean HT_relief_median HT_relief_stddev HT_relief_stderr HT_relief_Nvalues HT_relief_range HT_relief_min HT_relief_max
190 85.8864 102.293 40.9673 3.80371 116 174.825 3.72711 178.552 222.369 231.735 68.0452 25917.8 0.430374 0.434731 0.178603 0.00554358 1038 0.793169 0.0146125 0.807781 662.784 664.52 18.305 0.568161 1038 75.0217 624.065 699.087 323.001 -0.0277411 -0.0208189 0.0236362 0.00235189 101 0.114134 -0.114523 -0.000389343 3.97097 0.346616 0.441037 0.417265 0.086321 0.0080147 116 0.485866 0.312725 0.79859 35.7235 42.5515 15.4812 1.43739 116 53.8031 2.95612 56.7592
191 76.3854 82.17 54.9139 5.07679 117 235.238 6.22977 241.468 4.99713 4.99713 39.4298 24070.1 0.701418 0.432778 2.24445 0.0722888 964 28.9404 0.0348954 28.9753 729.505 730.545 24.388 0.785484 964 109.198 665.999 775.196 123.841 -0.162665 -0.0399439 0.684835 0.0625166 120 4.40991 -4.41266 -0.00275115 20.7087 0.33848 0.498676 0.403249 0.235987 0.021817 117 0.911349 0.255053 1.1664 31.0259 28.6163 22.1696 2.04958 117 109.377 3.89618 113.273
195 184.537 190.378 51.0039 7.43968 47 177.082 88.7079 265.79 433.305 436.454 49.6791 32809.2 0.407312 0.416601 0.136463 0.00376458 1314 0.75464 0.0324064 0.787047 663.121 657.551 29.5341 0.814753 1314 121.191 621.908 743.098 85.0766 -0.0320229 -0.0292082 0.0153349 0.00223683 47 0.0677624 -0.0738996 -0.0061372 9.849 0.308272 0.375566 0.362295 0.0478889 0.00698532 47 0.18878 0.311676 0.500456 68.265 71.1185 18.2596 2.66343 47 72.47 40.0541 112.524
196 139.431 138.648 91.1435 6.85077 177 311.859 3.55545 315.415 175.134 170.121 128.171 14931.4 0.385731 0.344785 0.147493 0.00603145 598 0.650288 0.0750478 0.725336 726.613 719.073 30.6315 1.25261 598 124.072 680.457 804.529 245.763 -0.0182124 -0.0172018 0.0124736 0.00105046 141 0.063324 -0.0636597 -0.000335685 4.23227 0.272389 0.324394 0.321515 0.0868383 0.00652717 177 1.01837 -0.112344 0.906029 45.5753 36.1272 33.4045 2.51083 177 115.156 -0.492004 114.664
197 85.9725 73.1143 69.0118 4.4828 237 282.467 3.75536 286.223 4.9969 4.9969 45.3634 41123.8 0.906093 0.45896 3.17233 0.0781684 1647 33.6145 0.0594979 33.674 755.705 756.178 37.6694 0.9282 1647 149.414 682.09 831.504 217.846 -0.073043 -0.0281232 0.445624 0.0308984 208 4.74537 -4.74633 -0.000958209 10.4662 0.354545 0.474757 0.458611 0.131005 0.0085097 237 0.762846 0.184112 0.946958 36.5774 28.3672 25.8415 1.67858 237 105.331 1.2428 106.574
206 84.2433 73.9672 59.5953 5.30917 126 198.461 5.7294 204.191 4.9969 4.9969 90.8425 17378.4 1.09423 0.487388 3.74954 0.142126 696 28.9272 0.0457503 28.9729 710.638 709.982 24.726 0.937237 696 105.717 666.734 772.451 106.726 -0.143912 -0.0396753 0.585034 0.0525376 124 4.08897 -4.09208 -0.00310517 20.2061 0.347791 0.448692 0.408774 0.148071 0.0131912 126 0.797477 0.174245 0.971722 35.1589 33.4264 23.9995 2.13805 126 88.7905 1.44922 90.2397
207 111.255 104.201 72.8109 4.82202 228 251.353 6.48327 257.836 22.5563 20.9278 34.4422 36504.6 0.285293 0.252403 0.14163 0.00370409 1462 0.78364 0.0464654 0.830105 709.026 703.546 33.5392 0.87716 1462 160.798 645.322 806.12 244.707 -0.0224694 -0.0205626 0.0150179 0.00107823 194 0.0860265 -0.0860457 -1.92313e-05 4.1664 0.2515 0.292677 0.288121 0.063028 0.00417413 228 0.358908 0.177618 0.536526 33.5769 26.7968 26.5842 1.76058 228 96.861 1.95007 98.811
208 79.8648 82.1071 42.1973 3.96959 113 196.153 3.63036 199.783 4.9969 4.9969 71.5057 30462.1 1.26493 0.402035 4.20387 0.120356 1220 34.0655 0.0202742 34.0857 767.853 766.227 16.6927 0.477912 1220 81.031 732.443 813.474 162.974 -0.147588 -0.0221991 0.693843 0.0727345 91 4.59602 -4.59665 -0.00063634 19.6451 0.3415 0.443468 0.429684 0.127925 0.0120342 113 0.711321 0.214342 0.925662 32.7285 30.1593 17.349 1.63206 113 67.8972 0.778137 68.6753
219 89.4242 85.7262 28.2908 4.08343 48 98.9946 37.8517 136.846 227.674 245.045 52.0633 17927.7 0.475547 0.491305 0.162165 0.00605196 718 0.871709 0.0451877 0.916896 672.562 673.006 16.159 0.60305 718 68.895 636.482 705.377 201.973 -0.0422606 -0.0431064 0.0095899 0.00138418 48 0.0566592 -0.07527 -0.0186108 6.29853 0.360046 0.441368 0.435499 0.0354291 0.00511375 48 0.171047 0.385513 0.55656 38.6361 39.0894 10.0533 1.45106 48 34.33 20.1656 54.4957
220 131.786 133.418 21.4571 3.39267 40 82.295 93.1396 175.435 177.658 73.1201 66.5605 23470.8 0.414201 0.442742 0.19721 0.00643227 940 0.813033 0.0227438 0.835777 646.842 644.556 17.2181 0.561594 940 60.6354 620.307 680.943 256.222 -0.0269399 -0.024018 0.0130462 0.00211637 38 0.0464976 -0.0511868 -0.00468917 5.91716 0.314684 0.381745 0.383509 0.0294651 0.00465883 40 0.113938 0.321256 0.435193 49.765 51.4418 5.38383 0.851258 40 16.7087 40.3474 57.0561
221 105.493 112.539 55.8397 5.20708 115 183.924 4.18161 188.105 56.5132 274.268 71.5184 21298.5 0.420467 0.424013 0.166141 0.00568855 853 0.834956 0.0296968 0.864653 678.381 680.308 18.4459 0.631577 853 78.3896 639.236 717.625 49.1508 -0.0353271 -0.0326307 0.0160587 0.0015174 112 0.0688098 -0.07415 -0.00534029 6.21128 0.299691 0.374342 0.360869 0.0832264 0.0077609 115 0.619617 0.095397 0.715014 37.9384 42.0881 18.984 1.77027 115 66.501 0.518982 67.02
222 51.4276 43.1091 42.6742 3.21669 176 173.389 3.60113 176.99 4.99689 4.99689 38.1302 42122.6 1.19075 0.476668 3.77113 0.091815 1687 32.1128 0.00922303 32.1221 707.98 710.248 28.254 0.687894 1687 112.881 644.356 757.237 80.7898 -0.0869658 -0.0410207 0.369978 0.028048 174 3.93287 -3.93326 -0.000391049 7.45407 0.387523 0.531187 0.493559 0.197595 0.0148943 176 1.57441 -0.0540233 1.52039 23.9153 23.8102 17.0058 1.28186 176 75.9728 -0.237122 75.7357
223 115.244 110.098 67.7128 5.56596 148 254.504 4.23374 258.738 44.6527 45.5038 306.845 14806.6 0.420871 0.421806 0.122478 0.00502958 593 0.669768 0.0721054 0.741874 726.92 724.748 25.3935 1.04279 593 104.617 681.192 785.809 232.297 -0.0251235 -0.0216146 0.0162656 0.00143769 128 0.0597171 -0.0601185 -0.000401377 4.82555 0.34096 0.420735 0.419916 0.0945637 0.00777309 148 0.815031 -0.0955516 0.71948 47.1523 48.6857 26.4295 2.17249 148 97.3193 -0.404541 96.9147
224 57.6899 51.5794 38.3236 4.08531 88 142.203 4.08623 146.289 4.9969 4.9969 81.5529 22796.6 1.80767 0.429335 5.45884 0.180661 913 36.181 0.0269152 36.2079 760.945 759.385 15.9397 0.527528 913 61.7288 732.582 794.31 247.487 -0.187681 -0.038794 0.722269 0.0783411 85 4.57595 -4.57816 -0.00220964 18.0454 0.308527 0.356838 0.360934 0.0790666 0.00842853 88 0.368579 0.149066 0.517645 21.3587 17.5781 15.4813 1.65032 88 51.2928 0.834961 52.1277
225 145.566 156.154 57.4705 6.12638 88 222.247 19.9477 242.195 92.1088 90.5587 135.652 12859 0.292749 0.289474 0.0987885 0.00435314 515 0.476414 0.0610949 0.537509 668.505 668.075 10.8329 0.477357 515 53.0317 643.391 696.422 276.075 -0.021998 -0.0213415 0.0104632 0.00112827 86 0.05294 -0.0533211 -0.000381068 5.33695 0.161952 0.205701 0.195072 0.041191 0.00439098 88 0.213056 0.157033 0.370089 28.2898 27.3161 10.2213 1.08959 88 41.8283 5.9873 47.8156
226 83.8109 80.9856 58.3232 3.80459 235 206.004 3.66415 209.669 69.6358 67.5458 49.7585 40150 0.403428 0.414615 0.147482 0.00367786 1608 0.663391 0.0335035 0.696894 717.354 716.041 29.3185 0.731137 1608 110.363 664.229 774.593 241.565 -0.0282023 -0.0253607 0.0158099 0.00107573 216 0.0669557 -0.0682618 -0.00130615 3.93944 0.340725 0.435752 0.418377 0.143275 0.00934626 235 1.24891 0 1.24891 34.2678 33.4736 22.6043 1.47454 235 85.5993 0 85.5993
228 84.6709 82.9298 40.2006 2.87147 196 208.603 8.49122 217.095 4.99707 4.99707 54.4396 55880.5 0.736373 0.507673 2.2608 0.0477894 2238 32.8068 0.0172417 32.8241 691.174 690.434 27.9667 0.591168 2238 126.284 626.504 752.787 137.007 -0.099628 -0.034218 0.462947 0.0329002 198 4.26153 -4.26847 -0.0069324 14.0593 0.390421 0.508408 0.498881 0.135363 0.0096688 196 1.10903 0.302479 1.41151 39.6688 39.976 14.8479 1.06057 196 59.857 7.62323 67.4802
233 112.409 115.947 39.3772 7.18926 30 161.477 55.6937 217.171 278.807 159.092 39.4077 30087.6 0.318104 0.29978 0.158092 0.00455423 1205 0.822356 0.00543018 0.827786 653.126 654.463 16.6101 0.478496 1205 67.4877 620.154 687.641 98.7281 -0.0111726 -0.010837 0.00485628 0.000934591 27 0.0191054 -0.0197646 -0.000659196 2.09317 0.254552 0.305194 0.308755 0.0337139 0.00615529 30 0.143731 0.238133 0.381864 34.3367 33.7811 12.5912 2.29884 30 39.791 18.0856 57.8765
234 169.448 185.407 58.5851 8.3693 49 230.283 21.2826 251.565 143.026 148.056 165.761 12684.2 0.216187 0.203669 0.0774604 0.00343675 508 0.395697 0.0190056 0.414703 687.398 687.854 9.75011 0.432591 508 54.4787 655.986 710.465 205.832 -0.0216551 -0.0196075 0.0130595 0.00194679 45 0.0527982 -0.0549693 -0.00217104 6.11567 0.156257 0.191334 0.188715 0.0231462 0.0033066 49 0.123548 0.142245 0.265793 31.7729 33.5958 10.56 1.50858 49 45.0537 3.02734 48.0811
235 61.5392 34.5072 69.7495 3.81082 335 304.137 3.6528 307.79 4.99692 4.99692 34.0089 81199 0.961842 0.325709 3.5244 0.061803 3252 37.3048 0.00250043 37.3073 783.112 788.347 49.3213 0.864886 3252 215.956 682.46 898.416 259.2 -0.0766284 -0.0209928 0.480784 0.0289924 275 4.83235 -4.83264 -0.000290188 7.85941 0.26705 0.339049 0.32861 0.160526 0.00877045 335 1.37463 -0.291103 1.08352 19.7208 13.553 20.1389 1.1003 335 83.7946 -1.83807 81.9565
239 86.9882 89.688 42.6457 4.14211 106 150.764 3.71379 154.478 34.8984 39.3691 252.484 14706.7 0.404581 0.41175 0.161435 0.00665182 589 0.741545 0.0334251 0.77497 685.537 686.25 10.4033 0.428661 589 49.6033 664.229 713.833 329.075 -0.0370358 -0.0361442 0.0160928 0.00163398 97 0.0731364 -0.0745612 -0.00142479 5.36946 0.258281 0.321681 0.310395 0.0932158 0.00905391 106 0.576959 -7.46856e-05 0.576885 26.9609 31.4171 12.1708 1.18213 106 46.8883 -0.000366211 46.8879
240 128.081 117.607 35.2088 4.17851 71 130.858 80.9273 211.786 260.859 281.116 73.2272 23271 0.173803 0.153136 0.0817084 0.00267645 932 0.491016 0.00818873 0.499205 646.61 647.502 7.03167 0.23033 932 40.7181 624.425 665.143 191.338 -0.0120454 -0.00943616 0.00835783 0.00106145 62 0.0308172 -0.030937 -0.000119843 2.5713 0.105696 0.132955 0.126265 0.0455982 0.00541151 71 0.181809 0.082769 0.264578 16.2452 14.8815 4.70374 0.558231 71 17.0521 10.8853 27.9374
241 61.0945 47.0199 49.6227 3.18987 242 231.799 3.82547 235.625 35.6935 33.1281 32.8584 34656.9 0.375722 0.369172 0.137856 0.00370025 1388 0.721055 0.031137 0.752192 726.526 724.063 25.0522 0.672437 1388 101.302 682.585 783.886 249.97 -0.034307 -0.0304961 0.0183818 0.00123094 223 0.0972845 -0.100086 -0.00280162 3.49328 0.317167 0.436214 0.380451 0.185945 0.011953 242 1.55829 4.89681e-05 1.55833 23.2526 16.7737 16.7583 1.07727 242 70.2792 0.000366211 70.2796
242 173.123 179.542 42.1963 5.49349 59 180.671 57.143 237.814 87.5591 88.4077 117.995 16879 0.373104 0.376848 0.177373 0.00682202 676 0.773698 0.0148048 0.788503 651.652 647.652 19.2798 0.74153 676 66.894 624.185 691.079 162.145 -0.0198858 -0.0156296 0.0160243 0.0021041 58 0.0846946 -0.0856681 -0.000973497 5.73782 0.244979 0.302433 0.279808 0.0550319 0.00716454 59 0.319123 0.23487 0.553993 50.894 51.7095 9.89861 1.28869 59 45.0031 20.8993 65.9023
243 52.7669 48.2928 30.001 2.86048 110 112.14 5.48631 117.626 4.9969 4.9969 37.1794 27091.3 1.22152 0.522068 3.65133 0.11085 1085 30.6574 0.0131833 30.6705 697.973 695.683 26.9807 0.819102 1085 115.571 637.251 752.822 108.367 -0.140829 -0.0357066 0.533552 0.0520693 105 4.14252 -4.1455 -0.00298123 12.3852 0.440793 0.533404 0.561563 0.164066 0.0156431 110 0.768372 0.198114 0.966486 27.9111 21.1872 17.4354 1.6624 110 63.2674 1.08691 64.3543
248 136.783 146.985 60.1442 6.56227 84 227.482 18.5844 246.067 139.975 376.447 474.35 13408.3 0.465017 0.4472 0.149816 0.00646505 537 0.894148 0.053163 0.947311 677.765 675.636 20.1747 0.870601 537 91.8919 636.941 728.833 115.641 -0.02903 -0.025679 0.0181424 0.00204118 79 0.0809372 -0.081163 -0.000225756 6.61803 0.306623 0.388622 0.368018 0.0849349 0.00926716 84 0.412485 0.27588 0.688365 50.329 47.3038 21.5621 2.35262 84 82.0585 8.49835 90.5568
249 79.1467 57.9289 59.1217 4.12924 205 222.361 3.5454 225.906 4.99697 4.99697 34.0609 55356.1 1.93711 0.32272 5.607 0.119083 2217 36.5123 0.0421948 36.5545 746.5 742.099 37.8943 0.804806 2217 170.129 678.696 848.825 229.332 -0.0956308 -0.0186221 0.561969 0.0463505 147 4.77102 -4.77194 -0.000919607 12.6148 0.22825 0.292053 0.27859 0.120859 0.00844113 205 0.983967 -0.391407 0.59256 21.6783 17.2463 15.1836 1.06047 205 64.8745 -2.25555 62.6189
253 146.521 147.124 15.0591 2.54545 35 105.271 86.3986 191.67 55.9472 59.4702 87.8814 15206.1 0.310577 0.288565 0.151595 0.00614294 609 0.687079 0.0194328 0.706511 640.51 640.593 9.2007 0.372831 609 39.507 621.938 661.445 157.358 -0.015637 -0.0128079 0.00970657 0.00161776 36 0.0344343 -0.0354711 -0.00103679 3.81857 0.153224 0.185541 0.170964 0.0383497 0.00648228 35 0.127651 0.143172 0.270822 26.9406 25.1569 5.08917 0.860226 35 15.2231 21.5358 36.759
254 76.2749 104.104 44.421 4.76243 87 137.666 8.44567 146.112 174.652 187.035 43.8486 22097.5 0.461034 0.48075 0.179524 0.00603462 885 0.868901 0.0107758 0.879677 665.097 663.508 14.1187 0.474596 885 60.9566 636.034 696.99 297.493 -0.0388694 -0.0350776 0.0175702 0.00191706 84 0.0722218 -0.0778444 -0.00562257 4.94127 0.34135 0.515943 0.446389 0.202869 0.0217498 87 0.832947 0.23364 1.06659 31.2437 35.8243 12.7789 1.37004 87 44.3643 7.11432 51.4786
255 94.9617 76.5177 66.333 4.22067 247 242.281 4.02726 246.308 683.037 698.005 48.2738 41198.7 0.338908 0.331266 0.128934 0.00317414 1650 0.715765 0.0157502 0.731515 722.749 715.404 25.5825 0.629797 1650 111.97 677.643 789.613 231.304 -0.0217887 -0.020001 0.0164845 0.00114026 209 0.0836045 -0.0836126 -8.11229e-06 3.44848 0.265466 0.357214 0.331036 0.121052 0.00770237 247 0.930927 -0.071201 0.859726 30.2509 26.9071 18.162 1.15562 247 76.4926 -0.450928 76.0416
256 97.2622 101.801 33.8414 3.21209 111 189.897 18.6211 208.518 35.5665 36.0114 70.3842 24819.1 0.421946 0.415613 0.167006 0.00529711 994 0.837071 0.0085719 0.845643 658.73 658.07 13.0415 0.413651 994 56.0284 631.091 687.119 317.994 -0.0321164 -0.0316282 0.0154837 0.00148307 109 0.069662 -0.076084 -0.00642193 5.20618 0.291345 0.368736 0.365683 0.0838536 0.00795903 111 0.499385 0.226453 0.725838 34.0042 36.0126 9.04458 0.858474 111 37.6987 11.1304 48.829
257 42.2021 28.6474 41.2644 4.10596 101 169.675 3.73016 173.406 4.9969 4.9969 71.2349 20624.3 2.09458 0.579748 5.54023 0.192769 826 32.1404 0.0169917 32.1573 705.18 705.703 22.5345 0.784077 826 96.6942 651.896 748.59 51.4484 -0.152796 -0.0276838 0.630097 0.0623889 102 4.18316 -4.18428 -0.00112489 10.7472 0.446808 0.464562 0.528885 0.206873 0.0205846 101 0.94415 -0.0334815 0.910668 22.6275 11.2351 24.1895 2.40695 101 91.9702 -0.258545 91.7116
259 104.254 94.2961 73.0087 8.21412 79 280.019 4.28841 284.307 4.99689 4.99689 345.88 13233.5 0.549625 0.577295 0.518443 0.0225197 530 11.6768 0.0647098 11.7415 704.321 705.39 25.462 1.106 530 96.9143 651.582 748.496 42.7317 -0.0834058 -0.018995 0.497073 0.0616544 65 4.05808 -4.05874 -0.000658374 14.4924 0.422002 0.54374 0.570902 0.15921 0.0179125 79 1.00781 -0.0409503 0.966856 52.7947 58.6382 30.9875 3.48636 79 97.5164 -0.31311 97.2033
260 86.9407 82.887 55.1427 5.35593 106 182.117 12.5585 194.676 28.4248 28.6319 49.8008 20874 0.38502 0.393867 0.144767 0.00500688 836 0.725647 0.0141679 0.739815 654.117 650.893 19.9053 0.68844 836 80.519 622.916 703.435 0.905659 -0.0302758 -0.0270995 0.0162128 0.00165471 96 0.0600898 -0.0662018 -0.00611198 4.387 0.294301 0.37895 0.3491 0.100571 0.00976832 106 0.620465 0.117709 0.738174 30.7041 28.7668 18.1774 1.76554 106 63.0038 2.58966 65.5934
261 121.427 120.283 19.6702 2.70191 53 89.814 60.6024 150.416 71.2761 11810.7 106.286 17328.4 0.332135 0.289936 0.162889 0.00618319 694 0.744334 0.00440224 0.748736 675.585 673.024 11.8452 0.449639 694 44.6014 653.829 698.431 170.027 -0.0299663 -0.0237245 0.0180615 0.00248093 53 0.0752644 -0.0850334 -0.00976898 6.06454 0.23566 0.285065 0.269115 0.060375 0.00829315 53 0.236127 0.207368 0.443495 34.3388 35.4664 7.99294 1.09792 53 29.7064 23.2796 52.986
262 90.571 63.8811 66.82 6.45973 107 270.29 5.46062 275.751 44.5966 47.8451 50.5986 29038.9 0.417746 0.4129 0.170137 0.00498894 1163 0.855921 0.00582862 0.861749 668.376 665.672 30.9519 0.907607 1163 105.965 622.919 728.885 35.1748 -0.0277192 -0.0242305 0.0178875 0.00178875 100 0.0818277 -0.0824972 -0.000669492 4.18426 0.313387 0.40679 0.376834 0.105385 0.010188 107 0.526468 0.19759 0.724058 34.0605 23.5497 23.6177 2.28321 107 90.6901 1.24988 91.9399
263 110.88 120.376 35.8705 3.42012 110 124.602 29.3382 153.94 45.0287 19.5738 61.1294 41173.8 0.441354 0.449574 0.182964 0.00450562 1649 0.815658 0.0192897 0.834948 650.902 651.504 15.6441 0.385247 1649 61.5898 621.933 683.523 296.918 -0.0463712 -0.0440015 0.018077 0.00165712 119 0.0768037 -0.0950923 -0.0182887 8.56941 0.304251 0.398522 0.35041 0.126358 0.0120478 110 0.603436 0.307968 0.911404 40.4824 42.5825 9.48348 0.904214 110 30.2183 22.4578 52.676
264 71.3177 74.9469 43.1795 3.75829 132 154.619 3.55718 158.176 141.44 148.037 58.1076 27740.5 0.391515 0.386755 0.175309 0.00525953 1111 0.803006 0.0122467 0.815253 643.867 641.66 15.2967 0.458924 1111 64.2238 620.171 684.394 100.118 -0.0332923 -0.0293528 0.0194628 0.00161075 146 0.0881776 -0.0894871 -0.00130951 3.95721 0.294308 0.376873 0.356208 0.131555 0.0114504 132 0.985061 -0.111426 0.873635 25.1872 23.9108 15.0175 1.30711 132 57.6425 -0.396362 57.2462
266 66.8041 57.7321 31.3037 5.81295 29 144.594 46.8515 191.446 28.1215 30.5552 41.2227 22422.1 0.407911 0.431849 0.175716 0.0058637 898 0.807674 0.00327715 0.810951 642.568 642.674 10.4986 0.350344 898 48.3679 618.319 666.687 283.493 -0.0435445 -0.0423176 0.0204542 0.00228685 80 0.0956981 -0.0959275 -0.0002294 4.84826 0.316135 0.391631 0.39748 0.0353682 0.0065677 29 0.157646 0.291997 0.449643 25.3429 23.0947 8.10137 1.50439 29 38.5229 17.3786 55.9016
267 145.098 166.514 47.2164 5.18267 83 186.196 46.1438 232.34 22.0728 21.5739 168.442 26067.6 0.376011 0.359772 0.153341 0.00474579 1044 0.730806 0.036903 0.767709 661.02 660.705 14.3564 0.444321 1044 60.0355 630.875 690.911 173.554 -0.0336294 -0.0285199 0.0187958 0.00201512 87 0.0722859 -0.0756446 -0.00335875 8.1326 0.221954 0.286146 0.273575 0.0709777 0.00779081 83 0.319335 0.196935 0.516271 38.6461 38.712 8.68845 0.953682 83 32.7495 23.1915 55.941
268 76.5111 71.8628 28.3988 14.1994 4 73.2352 50.7118 123.947 34.9803 36.0879 103.4 13757.9 0.509027 0.537105 0.195327 0.00832121 551 0.875275 0.022197 0.897472 658.585 658.099 13.7996 0.587884 551 54.2628 629.397 683.66 132.273 -0.0482459 -0.0471157 0.0123913 0.00164127 57 0.0586442 -0.0736657 -0.0150215 6.15225 0.32523 0.420222 0.475478 0.0882981 0.044149 4 0.227844 0.301778 0.529622 29.8604 28.3018 4.3947 2.19735 4 10.5463 26.8581 37.4044
269 84.184 44.2658 82.9586 5.00259 275 330.362 3.55339 333.915 4.99688 4.99688 41.6114 82846.9 0.837054 0.35736 3.02718 0.0525534 3318 34.257 0.00317124 34.2602 691.179 694.133 35.7963 0.621441 3318 128.843 620.293 749.136 53.6064 -0.0818262 -0.0354904 0.437705 0.0271453 260 4.22802 -4.2282 -0.000179737 11.4808 0.363601 0.473846 0.41828 0.290396 0.0175116 275 3.55412 -0.0769469 3.47717 36.7313 20.8544 65.984 3.97898 275 742.159 -0.273438 741.886
270 119.585 130.142 30.5147 4.07769 56 114.651 48.704 163.355 139.683 148.583 115.044 14157.4 0.410664 0.411443 0.145782 0.00612225 567 0.833775 0.0178971 0.851672 642.449 643.627 15.5874 0.654611 567 59.9987 608.36 668.359 186.271 -0.0366937 -0.034757 0.0166199 0.00216373 59 0.0868557 -0.089818 -0.00296228 7.31337 0.296398 0.355547 0.360135 0.0345828 0.00462132 56 0.1369 0.284826 0.421726 42.5338 47.5869 11.8175 1.57918 56 37.9453 18.3471 56.2924
271 48.7927 38.3057 42.0639 3.12659 181 266.309 3.77099 270.08 7.27341 7.68971 31.8335 31985.2 0.610204 0.399177 1.99292 0.0556821 1281 24.3307 0.0180207 24.3488 681.96 682.702 31.5801 0.882347 1281 131.456 610.414 741.87 69.6569 -0.0945473 -0.0356484 0.440039 0.0300104 215 4.17901 -4.18053 -0.00151801 7.68871 0.411054 0.517631 0.451481 0.28523 0.021201 181 3.44024 0.138407 3.57865 24.0677 17.1339 55.1781 4.10136 181 739.538 2.31354 741.852
272 118.944 119.419 83.438 9.3875 79 256.702 12.9895 269.691 142.362 58219.9 80.4181 25418.4 0.394032 0.371373 0.128292 0.00402093 1018 0.74228 0.0341864 0.776467 648.683 647.261 24.9049 0.780567 1018 106.244 599.676 705.921 78.9174 -0.0306547 -0.0319895 0.0167727 0.00194979 74 0.0723572 -0.0732689 -0.000911704 6.077 0.331774 0.432706 0.42021 0.0829007 0.00932706 79 0.45627 0.280564 0.736834 47.3551 54.5354 29.3769 3.30516 79 88.358 6.28998 94.6479
273 137.004 157.468 33.2616 4.65756 51 119.921 59.8037 179.725 89.0967 89.1626 477.884 13508.2 0.43865 0.451788 0.158369 0.00680882 541 0.735105 0.035904 0.771009 633.683 633.119 13.4302 0.577411 541 56.6417 603.043 659.685 159.507 -0.0410257 -0.041524 0.0142935 0.0020015 51 0.0572255 -0.068869 -0.0116435 9.36783 0.269893 0.326944 0.323053 0.0185692 0.0026002 51 0.0995182 0.297596 0.397114 44.3717 50.1574 9.80917 1.37356 51 33.5753 22.9788 56.554
274 133.229 138.168 17.7444 3.23967 30 92.4877 102.075 194.562 169.794 183.832 196.434 15031.3 0.492873 0.498258 0.114661 0.00467322 602 0.666303 0.104378 0.770681 651.201 652.364 18.8079 0.766551 602 78.8647 612.378 691.242 336.689 -0.0401627 -0.0377839 0.00965848 0.00176339 30 0.0352743 -0.0612691 -0.0259947 8.91808 0.407219 0.490989 0.502197 0.0294339 0.00537387 30 0.145688 0.378518 0.524206 65.1041 66.4381 6.77707 1.23732 30 22.3345 51.9441 74.2786
275 112.654 123.873 21.6809 4.02603 29 77.962 74.3824 152.344 4.9969 4.9969 95.0486 24669.3 1.89947 0.582258 4.80863 0.152983 988 29.9687 0.0216021 29.9903 658.08 658.495 17.5279 0.557637 988 72.9832 623.662 696.646 353.573 -0.103253 -0.0416655 0.32505 0.0593458 30 1.84612 -1.84963 -0.00350739 19.3864 0.380597 0.461065 0.45089 0.0313717 0.00582558 29 0.10211 0.413035 0.515145 51.4511 53.8265 8.29049 1.53951 29 38.7747 35.8798 74.6544
278 55.5065 54.4061 52.3766 8.49661 38 296.312 4.18099 300.493 4.99709 4.99709 87.8602 37278.6 1.11948 0.357869 3.80805 0.0985535 1493 30.1002 0.00173087 30.1019 695.068 693.04 13.3494 0.345487 1493 62.725 669.961 732.686 156.006 -0.250989 -0.0273285 0.894012 0.1061 71 5.6597 -5.6631 -0.00339595 23.2193 0.765135 4.17637 0.228618 17.0529 2.76634 38 92.8357 6.12683e-05 92.8357 50.964 13.365 153.466 24.8954 38 699.178 0.000366211 699.179
280 77.4903 82.4709 56.1475 7.07392 63 195.403 3.54183 198.945 4.99689 4.99689 116.256 17028.8 0.953645 0.514666 2.70994 0.103769 682 25.4324 0.0435339 25.476 654.988 658.956 23.5695 0.902523 682 86.5183 609.062 695.581 253.351 -0.169367 -0.0272478 0.616361 0.0854739 52 3.8705 -3.87058 -8.13473e-05 21.8738 0.426525 0.53011 0.551211 0.139792 0.0176121 63 0.67983 0.13284 0.812671 39.6619 48.0791 26.0538 3.28246 63 74.0509 0.737 74.7879
282 48.1622 36.2379 37.5306 5.8613 41 121.646 3.5588 125.205 4.99689 4.99689 323.403 15605.6 2.13709 0.503368 5.36653 0.214661 625 28.9032 0.140693 29.0439 648.201 650.341 19.2097 0.768388 625 77.1935 607.879 685.072 303.763 -0.302358 -0.0164927 0.980575 0.192307 26 3.71613 -3.71635 -0.000225119 24.2703 0.432723 0.469356 0.516873 0.114501 0.0178821 41 0.546632 0.0318828 0.578515 25.0091 16.7125 20.4373 3.19176 41 63.283 0.113464 63.3964
