BasinID HFR_mean HFR_median HFR_stddev HFR_stderr HFR_Nvalues HFR_range HFR_min HFR_max SA_binned_LH SA_Spline_LH LH_Density Area Basin_Slope_mean Basin_Slope_median Basin_Slope_stddev Basin_Slope_stderr Basin_Slope_Nvalues Basin_Slope_range Basin_Slope_min Basin_Slope_max Basin_elev_mean Basin_elev_median Basin_elev_stddev Basin_elev_stderr Basin_elev_Nvalues Basin_elev_Range Basin_elev_min Basin_elev_max Aspect_mean CHT_mean CHT_median CHT_stddev CHT_stderr CHT_Nvalues CHT_range CHT_min CHT_max EStar RStar HT_Slope_mean HT_Slope_median HT_Slope_stddev HT_Slope_stderr HT_Slope_Nvalues HT_Slope_range HT_Slope_min HT_Slope_max HT_relief_mean HT_relief_median HT_relief_stddev HT_relief_stderr HT_relief_Nvalues HT_relief_range HT_relief_min HT_relief_max
142 86.8408 86.0061 57.547 5.23155 121 189.541 4.50502 194.046 4.99689 4.99689 81.771 15106.2 1.48921 0.495862 4.75367 0.193264 605 37.3589 0.138394 37.4973 867.502 871.568 28.8498 1.17291 605 121.77 796.653 918.423 74.5844 -0.220341 -0.0345521 0.940492 0.0904989 108 5.20647 -5.20667 -0.000201234 31.891 0.404692 0.545089 0.492124 0.159734 0.0145213 121 0.924008 0.259271 1.18328 42.1725 41.3536 26.3914 2.39922 121 96.4438 1.34747 97.7913
145 85.5117 78.46 61.8837 4.43159 195 241.298 3.55649 244.854 35.3 39.958 65.6942 30387.2 0.443965 0.425066 0.169238 0.00485125 1217 0.847767 0.0637576 0.911525 687.181 685.013 25.0151 0.717063 1217 121.634 637.629 759.263 91.5257 -0.0381599 -0.0375374 0.0235618 0.00191111 152 0.0858163 -0.0860405 -0.000224165 5.43853 0.312251 0.442394 0.370511 0.168589 0.0120729 195 0.985318 0.00374728 0.989065 32.0414 26.985 20.068 1.4371 195 86.7383 0.017334 86.7557
149 146.945 141.873 64.6373 4.35785 220 314.721 7.65363 322.374 28.0177 26.7716 51.7522 54407.3 0.463278 0.462781 0.158838 0.00340271 2179 0.858549 0.0455793 0.904128 778.634 777.033 50.3718 1.07909 2179 186.707 690.243 876.95 24.8307 -0.0339316 -0.0320821 0.0194918 0.00136806 203 0.0849917 -0.0861041 -0.00111246 8.31014 0.360886 0.431716 0.451209 0.0878908 0.0059256 220 0.424173 0.177734 0.601908 63.6366 64.1818 30.3231 2.04438 220 141.676 4.07886 145.755
150 67.9418 58.6311 45.6054 4.01533 129 167.867 3.56694 171.434 4.99703 4.99703 79.5331 26591.9 1.44789 0.499684 4.70185 0.144077 1065 39.3463 0.141505 39.4878 856.677 856.468 23.645 0.724544 1065 109.855 796.071 905.926 54.7931 -0.181393 -0.0367651 0.733947 0.0664484 122 5.03582 -5.03822 -0.0024058 20.5402 0.400587 0.555704 0.504793 0.18281 0.0160955 129 1.06342 0.19697 1.26039 32.6599 32.2299 17.982 1.58323 129 71.2618 0.716736 71.9785
151 86.4373 82.8579 54.7835 3.17886 297 311.596 3.68839 315.284 35.5117 36.3306 38.247 110712 0.455818 0.458995 0.178033 0.00267363 4434 0.943375 0.00185583 0.945231 680.132 667.027 55.7916 0.837859 4434 229.994 601.005 830.998 67.4646 -0.0374484 -0.0380945 0.0205781 0.00125235 270 0.0911933 -0.0918766 -0.00068332 5.39489 0.37145 0.479542 0.447646 0.106194 0.00616199 297 0.571892 0.265752 0.837644 38.5286 36.1627 22.7126 1.31792 297 136.678 1.12598 137.804
152 150.714 147.201 89.5668 6.60295 184 308.086 4.29774 312.383 22.569 21.3731 66.6723 24519.5 0.435854 0.404309 0.14054 0.00448481 982 0.82965 0.0319568 0.861607 707.667 697.84 41.4985 1.32427 982 180.651 638.354 819.005 73.4113 -0.0254782 -0.0187636 0.0225052 0.00198147 129 0.100352 -0.10117 -0.000817202 6.39988 0.318802 0.380448 0.36872 0.0586429 0.00432321 184 0.345672 0.195941 0.541613 57.6574 50.5297 38.309 2.82418 184 144.369 0.842102 145.211
153 132.216 128.847 66.9167 6.65846 101 235.87 4.02472 239.895 5.74301 5.74091 58.3242 19500.7 0.415873 0.34572 0.967884 0.0346336 781 24.5594 0.0173905 24.5767 656.132 647.95 30.7122 1.09897 781 153.596 606.517 760.113 46.1174 -0.172993 -0.0120398 0.79473 0.110209 52 4.16358 -4.16423 -0.000648039 38.1207 0.246006 0.269459 0.266374 0.0744668 0.00740972 101 0.319403 0.149885 0.469288 39.0311 36.4597 26.6493 2.6517 101 95.8179 1.5611 97.379
154 79.8195 80.9594 38.6146 3.14241 151 230.889 12.7382 243.628 4.99697 4.99697 55.8403 38377.3 0.958516 0.33915 3.74419 0.0955038 1537 38.718 0.0235346 38.7416 859.74 864.945 21.4865 0.548061 1537 100.464 794.326 894.789 355.335 -0.111985 -0.029525 0.522459 0.0426586 150 5.22654 -5.22847 -0.00193511 14.8977 0.425611 0.464616 0.34612 0.410997 0.0334464 151 3.48578 0.240974 3.72676 40.7664 28.0441 99.6192 8.10689 151 888.873 5.73419 894.608
155 134.593 142.144 84.0812 7.70771 119 260.259 6.87361 267.132 28.5141 29.8569 1254.22 12534.4 0.487095 0.482047 0.158859 0.00709024 502 0.783017 0.0844648 0.867482 729.634 728.232 30.0343 1.3405 502 136.705 680.644 817.35 89.8309 -0.030597 -0.0273968 0.0222301 0.00256691 75 0.0996486 -0.0996888 -4.0167e-05 6.86355 0.348833 0.40282 0.410182 0.104767 0.00960396 119 0.515416 0.180715 0.696131 56.3404 49.249 39.4498 3.61636 119 133.906 1.38 135.286
159 96.3385 109.718 60.6957 4.28114 201 256.16 4.26369 260.424 3090.17 2965.73 42.9917 51286.2 0.41159 0.382296 0.162175 0.00357836 2054 0.943866 0.0153536 0.959219 800.13 813.071 44.1003 0.973064 2054 191.831 681.667 873.498 88.8234 -0.0276314 -0.0265331 0.0154162 0.00112735 187 0.0744376 -0.0749054 -0.000467755 4.43662 0.311273 0.400507 0.362899 0.162068 0.0114314 201 0.839674 0.163844 1.00352 35.9851 32.6989 26.1992 1.84795 201 134.832 1.5238 136.356
160 93.3276 79.563 80.0678 5.91878 183 319.011 3.60138 322.613 4.9969 4.9969 29.8862 23970.2 1.14699 0.343664 3.82097 0.123321 960 31.9742 0.0596435 32.0339 669.181 662.883 38.8468 1.25378 960 174.285 584.752 759.037 55.2935 -0.162809 -0.00702932 0.738431 0.0757614 95 4.33057 -4.33057 -1.03936e-06 25.3242 0.217505 0.283331 0.255093 0.135875 0.0100442 183 0.90382 0.0341573 0.937977 24.359 16.7282 24.0444 1.77741 183 95.3323 0.262573 95.5949
161 147.59 148.409 39.5293 7.09968 31 158.157 76.7896 234.947 4.9969 4.9969 150.461 12759.1 10.0714 0.393046 12.807 0.566548 511 35.4607 5.00335e-05 35.4608 314.06 0.0255132 322.465 14.265 511 685.693 0.0134267 685.706 107.322 -1.70874 -1.01782 1.75795 0.221481 63 5.57158 -5.57218 -0.000597719 420.322 0.239877 0.288523 0.28787 0.00876183 0.00157367 31 0.0400758 0.269216 0.309292 42.4842 42.7923 11.2264 2.01633 31 43.2172 23.7504 66.9677
162 123.624 123.175 89.9576 7.44494 146 289.774 3.57867 293.353 5.68532 5.48227 48.472 15805.3 1.31935 0.313315 4.12644 0.164011 633 29.0278 0.104728 29.1325 651.076 655.378 25.9985 1.03335 633 121.152 585.521 706.673 59.45 -0.784496 -0.0126309 1.43264 0.130781 120 5.31379 -5.31413 -0.000332839 161.638 0.218831 0.281439 0.260953 0.0926372 0.00766671 146 0.802364 -0.0289567 0.773407 32.4634 31.7548 23.3364 1.93133 146 88.9447 -0.148987 88.7957
163 100.318 92.8054 54.6057 5.09201 115 215.801 5.07432 220.875 6678.35 4729.17 44.4592 17378.4 0.242289 0.240378 0.0858665 0.00325476 696 0.467305 0.0126191 0.479924 858.563 860.28 13.2144 0.500891 696 61.3707 817.33 878.7 149.117 -0.0219583 -0.021058 0.0111822 0.00107106 109 0.0626559 -0.0632613 -0.000605342 3.67136 0.206707 0.279564 0.245645 0.10619 0.00990226 115 0.514912 0.173849 0.688761 24.8837 26.1739 15.3337 1.42987 115 95.455 3.495 98.95
167 78.6016 80.6011 39.6845 3.63787 119 140.713 12.4964 153.209 70.1928 71.4072 68.3428 16254.8 0.357106 0.360315 0.11722 0.00459423 651 0.607222 0.0224406 0.629663 863.392 863.598 14.032 0.549957 651 63.8951 830.68 894.575 104.271 -0.0252626 -0.0238512 0.0126917 0.00116837 118 0.0531574 -0.055928 -0.00277057 3.30947 0.290686 0.37827 0.335475 0.0927828 0.00850538 119 0.424466 0.198999 0.623465 27.4181 29.929 11.8732 1.08841 119 43.0676 6.22632 49.2939
170 92.7796 71.298 63.7139 8.36604 58 230.5 16.6341 247.134 4.9969 4.9969 44.4033 26142.5 2.14035 0.46448 5.83143 0.18022 1047 33.1097 0.059348 33.169 751.924 756.074 38.1799 1.17994 1047 160.803 663.145 823.948 24.1149 -0.543269 -0.0224487 1.65955 0.247391 45 7.32883 -7.32943 -0.000594363 84.0071 0.323936 0.393843 0.404957 0.0637915 0.00837623 58 0.276496 0.229152 0.505648 36.0656 31.7856 23.1026 3.03352 58 92.4998 5.46759 97.9674
173 69.1143 59.7317 47.5507 5.06892 88 236.471 4.62612 241.098 4.99719 4.99719 70.1142 18077.5 1.92931 0.411181 5.94863 0.221079 724 38.4252 0.085988 38.5111 866.759 868.01 14.6057 0.542817 724 63.7411 830.664 894.405 89.8692 -0.172933 -0.0275903 0.788739 0.0850519 86 5.04138 -5.04219 -0.000809542 19.9202 0.415113 0.460479 0.405633 0.380924 0.0406067 88 3.75547 -0.0457943 3.70968 34.4283 25.83 92.9954 9.91335 88 894.762 -0.367493 894.395
178 93.8264 99.5979 35.8347 4.00644 80 180.599 4.49808 185.097 4.9969 4.9969 58.2569 22571.9 1.0409 0.31186 4.08415 0.135837 904 35.6779 0.0443945 35.7223 861.34 862.494 12.9474 0.430625 904 63.393 822.55 885.943 28.1855 -0.218528 -0.030246 0.941805 0.105297 80 5.17424 -5.17994 -0.00570162 34.1729 0.355365 0.830737 0.3033 4.6075 0.515135 80 41.8329 -0.058456 41.7745 40.0111 31.5809 95.7118 10.7009 80 886.166 -0.406006 885.76
179 99.9331 113.796 68.1983 7.67291 79 216.149 3.57707 219.726 4.9969 4.9969 93.5747 15256 1.41728 0.35004 4.97513 0.201272 611 39.0386 0.0643383 39.103 856.515 860.496 26.5293 1.07326 611 93.616 803.452 897.068 55.1833 -0.154948 -0.0112441 0.746127 0.103469 52 5.08159 -5.0819 -0.000314866 25.8074 0.441637 1.12462 0.306836 4.94917 0.556825 79 37.389 0.242852 37.6318 52.9609 34.2898 136.871 15.3992 79 894.678 1.42944 896.107
181 70.3278 41.4136 64.7663 6.35085 104 210.285 4.46387 214.749 5.66627 5.50901 42.1011 19750.4 1.70432 0.422306 5.27161 0.188152 785 37.8364 0.027559 37.864 825.41 824.668 29.7841 1.059 791 138.078 773.312 911.39 30.1676 -0.174358 -0.0226406 0.746425 0.0754003 98 4.81483 -4.81502 -0.000192698 20.4371 0.239859 0.355523 0.340084 0.161671 0.0158532 104 0.68027 0.0988555 0.779125 20.2425 12.4559 18.9533 1.85853 104 79.6363 0.800598 80.4369
182 76.0071 40.4251 69.4953 5.9812 135 226.737 3.53767 230.275 4.9969 4.9969 66.0165 18227.3 1.93581 0.44973 6.05563 0.224129 730 37.1147 0.00896637 37.1236 855.961 861.662 28.0014 1.03638 730 105.211 802.444 907.655 18.6013 -0.203377 -0.0257506 0.852444 0.0924606 85 5.28054 -5.28109 -0.000544402 25.7636 0.420179 0.716286 0.320313 3.09664 0.266516 135 28.177 -0.252352 27.9247 38.324 16.4206 107.579 9.25893 135 896.829 -1.00781 895.822
